"a","b","d","c","rmse_p","h","rmse_b","ID"
0.00047097,0.41554901,0.00603979,14.8398,12.0570124041871,2.5097,4.9394,19252
0.00047099,0.67201614,0.00343154,16.047,11.1398713412825,1.6222,9.1912,19253
0.000471,0.28643307,0.05170348,14.5619,9.47773945218764,2.8528,4.4773,19254
0.00047102,0.74897438,0.08305071,18.2522,6.48982518647951,1.8788,12.212,19255
0.00047107,0.41033223,0.01836222,17.4927,9.5828141274092,1.6106,10.9374,19256
0.00047107,0.86662066,0.09381733,15.9211,6.50334470317806,2.1147,9.225,19257
0.00047113,1.10707092,0.03900263,18.6309,7.5262190582428,1.5812,12.877,19258
0.00047117,0.81912702,0.05329649,19.3054,7.00536606009692,2.7818,8.7852,19259
0.00047122,0.03377692,0.082913,16.8849,7.25188327046433,2.8931,6.6477,19260
0.00047123,0.26791146,0.0831252,12.5133,9.09442471737775,2.2968,4.9356,19261
0.00047123,0.51410139,0.09762233,14.5495,7.0662550886489,2.2252,7.4576,19262
0.00047124,0.56317937,0.00761345,16.1707,10.8879151046471,2.9609,4.9328,19263
0.00047127,0.37984797,0.02721298,15.8683,10.0197178009926,2.4672,6.2044,19264
0.00047137,0.29846081,0.03851016,18.2186,8.26349376051618,2.9433,6.8553,19265
0.00047137,1.11169803,0.00307579,19.4971,8.98408060388876,1.8478,11.7104,19266
0.0004714,0.43566328,0.00439593,19.862,9.25068427977366,1.5422,13.2481,19267
0.00047142,1.00948,0.02929107,12.8051,11.405325428293,1.5092,7.1906,19268
0.00047142,1.16751349,0.01561723,16.2075,9.8591481390039,2.9974,4.9829,19269
0.0004715,0.32215661,0.04518628,16.2991,8.78302243218993,2.6023,6.443,19270
0.00047151,0.38069588,0.0382647,12.5767,11.6002767991015,2.2703,4.259,19271
0.00047152,0.37899137,0.03756873,15.3512,9.7091003165795,1.9295,7.9509,19272
0.00047153,0.20408285,0.05802814,18.88,7.37377525282757,1.5905,13.3158,19273
0.00047158,0.78788584,0.02491839,19.5588,8.03287265309663,2.1603,10.8762,19274
0.0004716,0.79048061,0.03979744,17.0137,8.26833619524915,1.7907,10.3029,19275
0.00047162,1.19054008,0.08581327,13.5423,7.56088275574838,1.7673,8.2852,19276
0.00047165,0.53334993,0.01215945,18.6685,9.2340455912246,2.142,9.7479,19277
0.00047168,0.39054635,0.02218605,13.9236,11.652118312469,2.6312,4.2144,19278
0.00047168,0.80838376,0.04511669,19.4036,7.24863775010542,2.4049,10.1839,19279
0.0004717,0.05166543,0.00487514,19.3305,9.87148145189645,2.8857,7.4033,19280
0.00047176,0.31647664,0.07494044,18.1236,6.91350703653256,2.4529,9.3332,19281
0.00047178,0.45497888,0.09028836,17.9182,6.5560657928719,1.9786,11.552,19282
0.00047178,1.13642764,0.09609155,18.0582,6.40283060009461,2.3618,10.3805,19283
0.00047179,1.11416006,0.06190106,15.9027,7.50036667864555,1.712,10.1888,19284
0.00047182,0.73136806,0.0161195,13.1963,12.2468639671102,1.9361,5.53,19285
0.00047185,0.50572413,0.04696314,19.0859,7.43749689636516,2.6217,8.9888,19286
0.00047185,1.09295428,0.09776457,12.2108,7.83963459860038,1.7181,7.5019,19287
0.00047186,0.89360094,0.00912069,19.6222,8.72767366757271,1.5973,13.0003,19288
0.00047187,0.21915452,0.08132799,19.0642,6.84574144530173,1.9549,12.4884,19289
0.00047187,1.17065418,0.07988791,15.1269,7.06274332724625,2.373,7.1504,19290
0.00047188,0.15904196,0.08209702,17.3671,7.01812681183787,2.8005,7.4092,19291
0.00047188,0.29932588,0.05990836,19.6758,7.13594991020331,1.7957,13.2706,19292
0.00047189,0.62830716,0.07041414,14.3024,8.24385889163015,2.0385,7.3376,19293
0.00047191,0.06265914,0.05659508,17.9369,7.82875203344871,1.8605,11.129,19294
0.00047195,0.52655286,0.09985475,17.9222,6.46774270990164,1.5978,13.5139,19295
0.00047198,0.08606703,0.01278127,14.2002,12.4529619568283,2.1872,5.3912,19296
0.00047198,0.55820972,0.02380785,12.5122,12.4207754056347,1.7424,5.7371,19297
0.00047198,0.95023668,0.07671199,13.2848,8.27069506233339,1.5754,8.5549,19298
0.00047198,1.15415406,0.03749985,15.6355,8.88200244996215,1.9122,8.485,19299
0.00047205,0.31182835,0.0776616,14.8584,7.91754435428396,1.9705,8.246,19300
0.00047206,0.09014136,0.02752205,16.2662,10.1051779299168,2.9532,5.1409,19301
0.00047207,0.15632053,0.00153507,16.5467,11.5024175101855,2.9817,5.0768,19302
0.00047207,0.42603865,0.03428653,13.6794,10.9912060301034,1.6902,7.256,19303
0.00047208,0.37951383,0.00189867,19.3179,9.67909789627993,2.8076,7.6464,19304
0.00047208,0.64288622,0.05608903,18.8703,7.0711178658471,1.7929,12.484,19305
0.00047208,0.7196877,0.03870279,15.336,9.3044611701785,1.7024,8.9927,19306
0.00047211,0.80772251,0.0455071,17.6769,7.69412086972823,2.6246,7.7049,19307
0.00047214,0.65237713,0.01696897,12.4211,12.86436414154,2.441,3.6167,19308
0.00047215,0.43468836,0.01004292,19.1309,9.24053002300361,1.7745,11.6571,19309
0.00047215,0.74720466,0.07667163,17.7792,6.619965017308,2.8864,7.4821,19310
0.00047215,1.02300823,0.07180786,13.1352,8.57104550119432,1.6111,8.1462,19311
0.0004722,0.26062012,0.02940329,15.1813,10.4596373037299,2.7148,4.9475,19312
0.00047222,0.33125275,0.02433585,13.7539,11.7002207654799,2.1607,5.3269,19313
0.00047224,0.76537466,0.00617476,17.9189,9.75842083459323,2.1633,8.8719,19314
0.00047225,0.23695578,0.07241086,19.2311,6.9533763368188,2.5066,10.0965,19315
0.00047227,0.24794418,0.08270539,12.4869,9.15714668628485,1.5054,8.0374,19316
0.0004723,0.2149889,0.01065326,19.6935,9.20306781397904,2.3556,9.7722,19317
0.00047231,0.4224011,0.06175702,12.0091,10.4884922747223,2.458,3.7356,19318
0.00047231,0.96625394,0.03280902,12.7383,11.2558481539453,2.2351,4.491,19319
0.00047232,0.37795991,0.00562527,14.1141,12.6536000073762,2.1881,5.2483,19320
0.00047235,0.76238775,0.0627423,19.3831,6.79909285300696,2.8053,8.9594,19321
0.00047238,0.80252326,0.09682494,19.4798,6.7325523199655,1.9534,13.4669,19322
0.00047239,0.75289136,0.09933355,12.5019,7.8235786311373,2.3378,5.2627,19323
0.0004724,0.7850982,0.00153478,18.6958,9.6283384613022,2.8033,7.1828,19324
0.00047245,1.16296315,0.02992137,15.7195,9.27337529733262,1.9131,8.3883,19325
0.00047248,0.1588674,0.04764456,19.2324,7.70604556544246,2.0148,11.5467,19326
0.00047251,0.36290938,0.0027434,15.465,11.8997099437769,2.3133,5.9493,19327
0.00047252,0.83666253,0.04938131,12.6111,10.3911996867383,1.7611,6.3983,19328
0.00047253,0.02065134,0.05538272,14.8961,9.39741219820399,2.8548,4.7145,19329
0.00047256,0.69404715,0.03546339,14.4936,10.0689913961764,1.5954,8.5395,19330
0.00047257,0.40660325,0.09986716,12.6765,8.02401734381598,2.0994,6.2353,19331
0.00047259,0.09208454,0.09067689,14.6949,7.71310664231891,2.7756,5.3447,19332
0.00047262,0.56825715,0.05283151,19.7866,7.1063990163728,2.8621,8.8633,19333
0.00047263,0.48597446,0.00209495,14.9854,12.1445481683659,2.5707,4.8673,19334
0.00047264,0.74967241,0.09258229,13.8244,7.38504379234432,2.3441,6.2578,19335
0.00047264,0.94281465,0.07374504,14.5823,7.68058414293459,2.4211,6.2701,19336
0.00047265,0.38528198,0.03448696,17.4243,8.72262941448968,1.5888,11.3454,19337
0.00047269,0.08228605,0.03477996,17.9175,8.828012089612,2.9105,6.61,19338
0.00047269,0.87668943,0.0700051,19.1463,6.64074246980139,1.5001,14.4798,19339
0.0004727,0.34011474,0.02403378,19.1997,8.56158481957343,1.6887,12.3996,19340
0.00047271,0.28732949,0.08841064,19.7616,6.87109555239455,2.0741,12.8535,19341
0.00047272,0.65071404,0.06521455,15.0611,8.06123238142713,2.5076,6.139,19342
0.00047272,1.09098637,0.00231878,13.9155,12.3498853223735,1.6403,7.1302,19343
0.00047274,0.87251729,0.05492502,18.4187,7.06551405009957,1.5166,13.2928,19344
0.00047275,0.41855919,0.01553545,16.8687,10.096191201314,2.9406,5.4921,19345
0.00047276,0.85790485,0.00827254,19.0328,9.02897126280386,2.4053,9.0427,19346
0.00047279,0.16734299,0.05202364,13.7216,10.1596287663867,2.7948,4.0595,19347
0.00047279,0.57241231,0.02488239,14.1647,11.0998090483319,2.9895,4.0027,19348
0.0004728,0.40599269,0.04059286,18.9208,7.81851335786878,2.9839,7.3806,19349
0.00047287,0.42562121,0.09552521,19.8158,6.88203683890317,2.5093,11.2565,19350
0.00047288,0.31394401,0.00350637,15.613,11.8016929262761,1.5159,9.1306,19351
0.00047289,0.11021165,0.07590706,19.7961,7.03913363616344,2.1468,12.2099,19352
0.00047291,0.81183016,0.07401992,13.4829,8.38904572778764,2.2143,6.014,19353
0.00047291,0.890136,0.01418246,16.2516,10.1130799268135,1.9459,8.3476,19354
0.00047296,1.1481626,0.04850682,14.8039,8.74199714238128,2.5919,5.4094,19355
0.00047301,0.07888548,0.04948078,12.9225,10.9955111673455,2.0387,5.4463,19356
0.00047302,0.33825824,0.07750148,19.3548,6.81018567907102,2.0467,12.31,19357
0.00047304,1.01644075,0.0373554,16.6398,8.42717293936988,2.7728,6.1614,19358
0.00047306,0.17982225,0.03248163,13.2308,11.7290889555706,1.6676,6.8168,19359
0.00047307,0.34161711,0.00639133,19.2743,9.47755786433924,1.53,12.7442,19360
0.00047312,0.02496791,0.06983335,15.2794,8.42148638521473,1.9226,8.585,19361
0.00047313,0.7161293,0.01830264,15.5479,10.4434239698168,2.3208,6.3208,19362
0.00047318,0.10038188,0.03764389,18.3963,8.46093686296588,1.8298,11.2641,19363
0.00047319,0.73923498,0.08273876,16.409,6.73095932477306,2.4436,8.0328,19364
0.00047322,0.85261726,0.06591317,15.0776,7.85552179577491,2.2523,7.1682,19365
0.00047323,0.87479097,0.00169808,15.4599,11.4650273408077,1.5606,8.888,19366
0.00047323,1.05118001,0.05585485,15.5965,7.96277563134366,2.1045,8.0643,19367
0.00047324,0.21958783,0.03672543,16.977,9.00892614280758,1.7796,10.0949,19368
0.00047324,0.41678956,0.00402442,13.4874,13.191613092895,2.9915,4.0526,19369
0.00047326,0.15805611,0.00792992,15.2101,11.967630721465,1.566,8.5907,19370
0.00047331,0.08833039,0.07482088,15.7649,7.87701656772359,2.7919,5.8758,19371
0.00047334,0.43869033,0.0313254,16.5732,9.28739381623483,2.9195,5.5138,19372
0.00047336,0.67325264,0.09823867,13.5387,7.36579449613931,2.3068,6.2557,19373
0.00047337,0.70172322,0.01052107,14.111,11.9752302331077,2.5844,4.3411,19374
0.0004734,0.56187177,0.05488039,14.7397,8.87888152858754,2.872,4.6204,19375
0.00047342,0.64564604,0.0925516,12.568,8.18005789357116,2.341,5.1263,19376
0.00047344,0.96153539,0.01321094,14.5575,11.2403979437162,2.7158,4.4214,19377
0.00047348,0.8948698,0.01661139,19.0001,8.5637671850002,2.7443,7.9261,19378
0.00047351,1.00187624,0.01968106,17.6041,8.94439699127483,2.9001,6.2854,19379
0.0004736,0.95394325,0.05161495,16.2895,7.89189917454477,2.4697,7.1671,19380
0.00047362,1.08099234,0.01441932,16.9958,9.52668380668016,2.7479,6.1726,19381
0.00047363,0.89027399,0.03066383,12.0452,11.9933317720438,2.4022,3.5638,19382
0.00047367,0.50912833,0.02417251,18.4114,8.70286928616248,2.7759,7.36,19383
0.0004737,1.10939825,0.0407635,16.1021,8.46377356567792,2.1009,8.2258,19384
0.00047371,0.26934069,0.02742079,16.8232,9.56528928455023,2.0498,8.6237,19385
0.00047375,0.35956278,0.08706728,16.4088,6.9017544513794,1.5414,11.8824,19386
0.00047375,0.701092,0.05622815,18.1055,7.18518318496025,2.1199,10.3448,19387
0.00047377,0.44745028,0.00572782,13.5267,13.0075237328328,2.0084,5.3353,19388
0.00047377,0.59980345,0.04201248,14.4367,9.79044772436232,1.6218,8.5059,19389
0.0004738,0.21833351,0.08416604,14.7049,7.81561316472054,2.0133,8.0581,19390
0.00047381,0.17980182,0.01610323,12.4927,13.3986604771227,2.0239,4.5333,19391
0.00047382,1.12255478,0.00668239,16.6434,10.1881795689877,2.9038,5.3865,19392
0.00047383,0.24853155,0.08132175,12.4508,9.25206841113224,2.2608,4.9609,19393
0.00047383,0.31091511,0.09818962,13.6597,7.65791635836221,2.4305,5.8165,19394
0.00047384,0.13787106,0.04289568,13.6832,10.7838462115192,1.8381,6.7889,19395
0.00047387,0.68236428,0.04365688,16.4449,8.42670030915873,2.3053,7.7045,19396
0.00047388,0.98378253,0.09608932,16.1286,6.38046171856342,2.29,8.7819,19397
0.0004739,0.71408635,0.05097307,12.0875,10.792401881778,2.9781,3.5334,19398
0.00047393,0.1321647,0.01813461,13.7608,12.351839283687,1.5902,7.3088,19399
0.00047394,0.0372968,0.07862117,16.236,7.59628181791071,1.6122,11.0861,19400
0.00047395,0.41975075,0.01016288,13.9862,12.3855504820515,1.7362,6.8318,19401
0.00047395,0.97827625,0.01034428,16.8023,9.95799752138404,2.498,6.7273,19402
0.00047396,0.32350746,0.01665106,16.6557,10.2567872689206,2.774,5.7543,19403
0.00047398,0.48141396,0.01013737,13.7477,12.4967935715327,2.5116,4.2286,19404
0.00047398,0.82032597,0.03463808,16.8871,8.58275588582325,2.5814,6.9312,19405
0.00047399,0.05781161,0.0720069,15.6139,8.10867530724245,2.862,5.484,19406
0.000474,0.22415236,0.06275651,16.0912,8.10115217150445,1.9385,9.1848,19407
0.00047402,0.76928586,0.03480857,16.4491,8.84246410764066,1.641,10.2664,19408
0.00047403,0.35741389,0.0082933,13.0324,13.3088354499661,2.8877,3.8659,19409
0.00047403,0.87465614,0.00508271,19.7317,8.91178858096894,2.3825,9.7296,19410
0.00047407,0.09158563,0.05485267,19.9643,7.43440370525813,2.3709,10.9159,19411
0.00047408,0.74082023,0.06236237,14.8512,8.24272690353585,2.848,4.8825,19412
0.00047409,0.80228567,0.01061353,19.8101,8.63835244645017,1.5552,13.3829,19413
0.00047409,1.17592311,0.00274595,18.5218,9.38948242221915,2.7866,7.1692,19414
0.00047416,0.101086,0.00775762,12.4697,14.0960448461643,2.9908,4.1826,19415
0.0004742,0.77596021,0.04201011,18.4361,7.61069766244724,2.9272,7.2404,19416
0.00047426,0.69611752,0.09294336,15.1697,6.8329335227472,2.6357,6.3918,19417
0.00047426,0.86411065,0.04375069,18.2494,7.54063075417361,2.1298,10.1874,19418
0.00047428,0.9312284,0.09794304,12.6655,7.6575780481767,2.3771,5.2785,19419
0.00047429,0.60916436,0.09449696,12.1828,8.36313955288662,1.8323,6.768,19420
0.00047431,1.02727747,0.014332,16.3663,9.93045832412167,2.4185,6.6953,19421
0.00047437,0.60890013,0.02270397,19.6186,8.2405771381422,2.0448,11.3238,19422
0.00047439,0.76681012,0.02203131,16.6465,9.48767564998851,2.2116,7.8135,19423
0.0004744,0.40670091,0.04342048,19.5493,7.55109525227809,2.428,10.0964,19424
0.00047443,0.97236097,0.02215723,14.0753,10.9743047243259,2.847,4.0304,19425
0.00047444,0.56844318,0.07050213,14.2556,8.32020633306177,2.0875,7.0833,19426
0.00047444,0.58356106,0.05276556,19.7722,7.09831278266234,2.0171,12.3003,19427
0.00047445,0.73128694,0.03143464,14.6765,10.1628763973338,2.1685,6.3352,19428
0.00047446,0.83489376,0.08977959,16.4838,6.48896117258126,2.9786,6.3195,19429
0.00047446,0.96632886,0.01094587,12.1,13.2402133866509,2.2068,3.7875,19430
0.00047449,1.06446338,0.05443829,16.2828,7.69665445980065,2.6123,6.7241,19431
0.0004745,1.11989117,0.05068039,19.6387,6.97322270758522,1.5847,14.1607,19432
0.00047454,0.32124203,0.03474935,19.4141,8.00762607205795,2.3099,10.232,19433
0.00047457,0.23465221,0.03390652,15.6094,9.93455456064937,1.8279,8.4984,19434
0.00047458,1.14106202,0.06157036,17.2218,7.02576983026362,1.6636,11.7011,19435
0.0004746,0.03084938,0.01664158,16.8538,10.4960018888597,2.2621,7.5544,19436
0.00047469,0.87552291,0.03937045,13.165,10.5852562310709,2.0036,5.7562,19437
0.00047474,0.02041706,0.09875195,17.1729,6.87141708300946,2.1916,10.0082,19438
0.00047481,0.56391376,0.02266402,16.7095,9.59731454857734,2.6818,6.1867,19439
0.00047482,1.11376071,0.06410982,16.3908,7.20592372555754,1.9937,9.5111,19440
0.00047483,0.47690561,0.07466484,14.9327,7.83606958015166,2.1834,7.4169,19441
0.00047484,0.44809398,0.0526042,18.5124,7.40813139938246,1.8658,11.6757,19442
0.00047485,0.09740242,0.0574687,19.0267,7.47528732195419,2.3498,10.1597,19443
0.00047488,0.27343461,0.05201689,19.0634,7.46534928541841,2.5243,9.408,19444
0.0004749,0.6777721,0.06129151,12.6694,9.76271137826004,2.5579,3.991,19445
0.00047492,0.5210554,0.06649333,15.0361,8.12997064028975,2.6451,5.6532,19446
0.00047495,0.09719722,0.05943903,15.3831,8.7894660704472,1.5329,10.1189,19447
0.00047495,0.56141645,0.04047156,12.0817,11.6290634101864,1.724,5.7699,19448
0.00047496,0.88687795,0.09772551,16.877,6.31284632219001,2.7003,7.8599,19449
0.00047498,0.48384628,0.06740985,15.3006,7.98290792798741,2.1047,7.9127,19450
0.00047498,1.012959,0.07109526,17.5566,6.68600935018684,2.5363,8.5423,19451
0.00047499,0.48997808,0.03474507,16.231,9.22501627154047,1.6278,10.0349,19452
0.00047506,0.06164918,0.05440717,17.3281,8.14298862503563,1.9852,9.9492,19453
0.00047506,0.92037487,0.00904502,17.9381,9.45280949588641,2.4641,7.8337,19454
0.00047508,0.51595622,0.09308156,13.4332,7.77087854964258,2.3252,5.9282,19455
0.00047508,0.89873916,0.06876582,16.8579,6.96477023096467,1.9666,10.1403,19456
0.0004751,1.1475693,0.02175245,19.1131,8.13872630116341,1.9543,11.3249,19457
0.00047522,0.67090994,0.02629655,12.759,11.9407257041384,2.2396,4.3484,19458
0.00047523,0.57505953,0.04592011,18.5175,7.56377346170867,2.1124,10.4999,19459
0.00047524,0.87766188,0.09037594,12.8272,7.93189955285481,2.6709,4.3314,19460
0.00047528,0.82563794,0.01861149,12.6927,12.3671811881552,1.8348,5.5081,19461
0.00047528,1.09935331,0.0337871,17.3944,8.21398736805298,1.5973,11.4518,19462
0.00047528,1.11991751,0.06912629,15.5799,7.31821312870711,1.9887,8.8714,19463
0.00047533,1.03111458,0.02614572,14.0364,10.6923729755566,1.9984,6.3358,19464
0.0004754,1.01693416,0.05958616,18.2089,6.89992376087856,1.6198,12.7857,19465
0.00047541,0.52960986,0.04774462,19.4923,7.31296174561682,1.7126,13.2138,19466
0.00047541,0.57679355,0.0289477,19.8718,7.91277000269957,2.0019,11.8906,19467
0.00047543,0.73041564,0.04831704,18.9867,7.25060043750849,2.3837,9.9248,19468
0.00047544,0.38436505,0.01322191,14.6999,11.6973761906928,2.4219,5.1488,19469
0.00047548,1.11801088,0.04843113,19.487,7.03969088594892,2.6649,9.3703,19470
0.0004755,0.05025066,0.03469882,17.6709,8.98273313997688,2.4321,8.0382,19471
0.0004755,0.59470558,0.00325982,19.9742,9.12232142278216,2.0043,11.3967,19472
0.00047552,0.15392447,0.03770667,18.1844,8.47484132758131,1.6963,11.6469,19473
0.00047553,1.02435672,0.09276054,15.6021,6.54383653831388,1.6103,11.1248,19474
0.00047554,0.13428663,0.0390579,18.6287,8.26490248226805,2.7603,7.814,19475
0.00047557,0.47982201,0.06911168,18.034,6.93938542684516,2.3951,9.386,19476
0.00047557,0.94343907,0.09830165,13.4869,7.20084392196953,1.9043,7.9083,19477
0.00047558,0.72131598,0.01959544,17.6769,9.11359868833652,2.7284,6.8359,19478
0.00047559,0.30135694,0.09025757,14.0681,7.77980819325063,2.2419,6.7058,19479
0.0004756,0.98519111,0.06514672,17.7254,6.83132005875734,2.4128,9.0515,19480
0.00047561,0.99433804,0.09447877,17.5489,6.32816598008788,2.1273,10.8059,19481
0.00047563,0.63708776,0.02402407,19.4358,8.2121738060656,2.1754,10.6388,19482
0.00047567,0.0970865,0.03052493,14.8485,10.8097964484769,2.4044,5.5445,19483
0.00047568,0.20003475,0.05970087,19.5382,7.23649062574037,1.5316,14.2734,19484
0.0004757,0.83026582,0.02955859,19.2812,7.87275764728267,2.1604,10.7237,19485
0.0004757,0.96380329,0.09964566,18.4143,6.47174416175653,2.7205,9.2856,19486
0.00047571,0.73560297,0.07914858,15.4225,7.18999089213359,1.6028,10.5365,19487
0.00047572,0.58334213,0.00209586,13.629,13.0356642219762,2.8797,3.943,19488
0.00047573,0.14501905,0.05647959,19.9981,7.33641472233516,1.5141,14.7114,19489
0.00047574,0.2999424,0.04393228,18.283,7.97919045742238,1.9216,10.9619,19490
0.00047575,0.34910712,0.0063488,15.146,11.8876319439025,2.2139,6.0567,19491
0.00047576,0.18063645,0.03440029,18.7176,8.39837489594622,1.5866,12.5789,19492
0.00047582,0.94558263,0.0439503,16.501,8.18379673691129,2.8352,5.953,19493
0.00047585,0.50034302,0.05655869,16.1386,8.07692141282715,2.543,6.7672,19494
0.00047585,1.15155983,0.08190039,19.23,6.58286811362643,2.3055,11.4045,19495
0.00047586,0.80006462,0.04635023,18.5674,7.37829258468024,2.0722,10.7853,19496
0.00047587,0.07326687,0.06764536,15.128,8.5407821993689,1.7116,9.2933,19497
0.00047588,0.82954305,0.08188832,15.4814,7.00079297642178,2.9355,5.4719,19498
0.00047588,0.87261844,0.01353648,18.8543,8.79890494672278,1.7002,11.8963,19499
0.00047593,0.77285695,0.05838367,13.7868,9.08045640933168,1.8998,7.1572,19500
0.00047596,0.49982223,0.0851289,14.1657,7.737592577297,2.4782,5.8439,19501
0.00047596,0.53204274,0.01509677,12.2189,13.2737777543597,2.4426,3.5088,19502
0.00047598,0.58371621,0.08171178,18.2593,6.57705737233255,1.9731,11.7279,19503
0.00047598,0.61337936,0.09393381,12.7491,8.03218551419383,2.8637,3.8842,19504
0.00047602,0.36297449,0.04733532,14.2776,9.82440606867712,2.4466,5.2636,19505
0.00047609,0.12349009,0.03564972,13.0561,11.7183956018105,2.4184,4.1779,19506
0.00047609,1.08216965,0.00383588,14.8135,11.5985301859209,2.2326,5.7856,19507
0.00047614,0.21544717,0.00154467,15.8754,11.8673742840032,2.0602,7.1482,19508
0.00047614,0.86706513,0.04746788,17.0829,7.79300879613186,2.5487,7.4955,19509
0.00047616,0.85230738,0.03580464,12.4149,11.394758365746,1.7965,5.7649,19510
0.00047618,0.74056041,0.06245882,19.3832,6.8105890028505,1.9364,12.5495,19511
0.00047619,0.05817768,0.09749103,19.1087,6.93234520466806,2.9126,8.9077,19512
